OSEBuildingID,Buildingtype,Primarypropertytype,Neighborhood,Propertygfaparking,Propertygfabuilding(S),Largestpropertyusetype,Largestpropertyusetypegfa,Energystarscore,Sourceeui(Kbtu/Sf),Steamuse(Kbtu),Ghgemissionsintensity,Latitude,Longitude,BuiltAge,avg_building,avg_floor,Allpropertynumber,log_Siteenergyuse,log_Totalghgemissions
125,Education,K-12 School,GREATER DUWAMISH,0,130862,K-12 School,132060.0,65.0,81.3,0.0,1.55,47.56301254,-122.3112112,58,130862.0,130862.0,1,15.582158864522093,5.354177716044658
127,Education,K-12 School,SOUTHEAST,0,59955,K-12 School,59955.0,94.0,76.3,0.0,0.15,47.55446464,-122.2764003,26,59955.0,59955.0,1,14.235094852913322,2.714694743820879
130,Education,K-12 School,MAGNOLIA / QUEEN ANNE,0,93218,K-12 School,93218.0,84.0,66.6,0.0,0.98,47.6367344,-122.3589452,51,93218.0,93218.0,1,14.938034341221377,4.578620850754555
136,NonResidential,Hotel,NORTHWEST,0,51390,Hotel,51390.0,86.0,137.5,0.0,2.58,47.73127184,-122.3462382,14,51390.0,51390.0,2,15.16739435857512,4.933538243711289
137,Education,K-12 School,NORTHWEST,0,131013,K-12 School,131909.0,88.0,59.4,0.0,0.92,47.72465187,-122.3539331,52,131013.0,131013.0,1,15.186493545989743,4.848273215041905
138,Education,K-12 School,NORTHWEST,0,245587,K-12 School,245587.0,95.0,77.4,0.0,1.47,47.72595704,-122.3375948,56,245587.0,245587.0,1,16.161566645777135,5.9324838857477555
139,NonResidential,Hotel,NORTHWEST,0,69138,Hotel,70609.0,75.0,104.7,0.0,1.16,47.72527664,-122.3410974,13,69138.0,69138.0,1,15.008999599187355,4.481871969643598
144,NonResidential,Hotel,DOWNTOWN,0,190980,Hotel,190980.0,97.0,89.9,0.0,0.68,47.60477066,-122.33677673,111,190980.0,190980.0,2,15.75219586008217,5.0121674530743325
147,NonResidential,Hospital,BALLARD,0,285333,Hospital (General Medical & Surgical),302661.0,28.0,442.9,0.0,6.08,47.66742706,-122.37961578,61,285333.0,285333.0,2,17.964383014278,7.536054557217754
148,Education,K-12 School,BALLARD,0,55513,K-12 School,57904.0,91.0,88.4,0.0,0.08,47.67031559,-122.3622592,24,55513.0,55513.0,1,14.293584658173847,2.419478844465545
168,NonResidential,Hotel,MAGNOLIA / QUEEN ANNE,14200,148022,Hotel,113702.0,75.0,152.8,0.0,1.17,47.62557152,-122.347197,19,162222.0,162222.0,2,15.863600741734214,5.337682300070291
169,Education,K-12 School,SOUTHEAST,0,289588,K-12 School,289588.0,92.0,75.9,0.0,0.54,47.57604857,-122.2928463,25,289588.0,289588.0,1,15.984314970121215,5.203621997708712
175,Education,K-12 School,CENTRAL,0,254523,K-12 School,254523.0,62.0,119.5,0.0,1.31,47.60502046,-122.3018326,7,254523.0,254523.0,1,16.426244835769527,5.904298612720427
176,Education,K-12 School,SOUTHEAST,0,78804,K-12 School,78804.0,92.0,76.6,0.0,0.59,47.51466446,-122.2588187,14,78804.0,78804.0,1,14.710639347091469,3.9787466374710543
177,Education,K-12 School,CENTRAL,0,66994,K-12 School,66994.0,83.0,90.4,0.0,0.47,47.61229388,-122.2908219,13,66994.0,66994.0,1,14.63377823350999,3.6709700335703683
178,Education,K-12 School,GREATER DUWAMISH,0,98357,K-12 School,98357.0,90.0,76.7,0.0,0.75,47.52933502,-122.28844452,15,98357.0,98357.0,1,14.999075021586696,4.413404170366137
183,NonResidential,Residence Hall/Dormitory,MAGNOLIA / QUEEN ANNE,37500,102100,Residence Hall/Dormitory,135520.0,88.0,71.5,0.0,0.81,47.65076266,-122.3638034,14,139600.0,139600.0,1,15.301210111956689,4.812346943780222
185,Education,K-12 School,NORTH,0,236758,K-12 School,237357.0,96.0,78.7,0.0,0.77,47.70783561,-122.294626,4,236758.0,236758.0,2,15.90130400849006,5.3130581848695355
189,Education,K-12 School,NORTHWEST,0,62526,K-12 School,62526.0,97.0,66.2,0.0,0.71,47.68734351,-122.3598407,13,62526.0,62526.0,1,14.426345123225206,3.8934516198427107
190,NonResidential,Small- and Mid-Sized Office,GREATER DUWAMISH,0,64015,Office,30000.0,19.0,169.6,0.0,0.65,47.5353246,-122.3186034,8,64015.0,64015.0,3,15.024371197338187,3.9753733209289077
194,NonResidential,Retail Store,NORTH,0,530039,Retail Store,505103.0,98.0,124.1,0.0,1.31,47.70752593,-122.3267018,64,530039.0,530039.0,2,17.18512411374115,6.640607592169872
197,NonResidential,Retail Store,NORTH,0,124342,Retail Store,122000.0,75.0,226.1,0.0,0.22,47.70798492,-122.32534027,50,124342.0,124342.0,1,15.994243435030546,4.176538799848087
198,NonResidential,Hospital,NORTHEAST,0,879000,Hospital (General Medical & Surgical),879000.0,13.0,572.9,0.0,8.59,47.66356652,-122.2813832,62,879000.0,879000.0,1,19.341727444257927,8.993017348476904
200,NonResidential,Other,NORTHWEST,0,55442,Financial Office,28636.0,74.0,188.8,0.0,1.31,47.70952866,-122.3346575,19,55442.0,55442.0,3,14.944186052385422,4.388132953105642
205,Education,K-12 School,BALLARD,0,242795,K-12 School,242795.0,82.0,102.0,0.0,0.36,47.67678666,-122.3739682,16,242795.0,242795.0,1,15.982113715347339,4.779879509779905
212,Education,K-12 School,SOUTHEAST,0,173185,K-12 School,173185.0,72.0,63.1,0.0,1.59,47.54657866,-122.2820193,63,173185.0,173185.0,1,15.741722828522775,5.643112018456053
214,Education,K-12 School,DELRIDGE,0,145341,K-12 School,139069.0,77.0,66.5,0.0,1.16,47.54806021,-122.3620019,52,145341.0,145341.0,1,15.424551391573011,5.176714544788788
215,NonResidential,Non-Refrigerated Warehouse,GREATER DUWAMISH,0,114297,Non-Refrigerated Warehouse,114297.0,67.0,31.6,0.0,0.43,47.54941628,-122.3160421,111,114297.0,114297.0,1,14.36866206883696,3.9691591967989552
216,Education,K-12 School,SOUTHEAST,0,184125,K-12 School,184125.0,89.0,78.5,0.0,1.53,47.52383423,-122.2660141,55,184125.0,184125.0,1,15.899602146399255,5.683987847328021
220,NonResidential,Non-Refrigerated Warehouse,GREATER DUWAMISH,0,234144,Non-Refrigerated Warehouse,234144.0,82.0,46.8,0.0,1.34,47.55860699,-122.3332277,78,234144.0,234144.0,1,15.81302907319538,5.769414148085031
223,NonResidential,Retail Store,DELRIDGE,0,64984,Retail Store,65425.0,76.0,121.1,0.0,0.34,47.52131741,-122.3668974,49,64984.0,64984.0,1,14.816747402303358,3.488902962081261
224,NonResidential,Retail Store,DELRIDGE,0,67745,Retail Store,67782.0,31.0,241.1,0.0,5.25,47.52131741,-122.3668974,50,67745.0,67745.0,1,16.073199221355935,5.909793430963424
225,Education,K-12 School,DELRIDGE,0,367884,K-12 School,367884.0,93.0,81.8,0.0,0.64,47.52967421,-122.3666556,5,367884.0,367884.0,1,16.322153177355524,5.603298936077879
226,Education,K-12 School,DELRIDGE,0,46797,K-12 School,46797.0,86.0,81.0,0.0,1.25,47.51791397,-122.3706774,57,46797.0,46797.0,1,14.463456900011497,4.130354999745133
229,Education,K-12 School,SOUTHEAST,0,67371,K-12 School,67371.0,92.0,77.7,0.0,0.54,47.54197311,-122.27677917,11,67371.0,67371.0,1,14.545873076872269,3.756538102587751
231,Education,K-12 School,LAKE UNION,0,127776,K-12 School,127776.0,81.0,93.8,0.0,0.32,47.6572102,-122.3375797,5,127776.0,127776.0,1,15.253857849874912,4.04234926710372
232,NonResidential,Hotel,LAKE UNION,30000,93920,Hotel,123920.0,82.0,144.2,0.0,2.2,47.62970427,-122.3290596,17,123920.0,123920.0,3,16.00873391887757,5.66791347157529
235,NonResidential,Hotel,MAGNOLIA / QUEEN ANNE,54341,153315,Hotel,141591.0,77.0,161.5,0.0,1.4,47.62754003,-122.3405732,17,207656.0,207656.0,1,16.18905082254114,5.750220668761986
237,Education,K-12 School,BALLARD,0,67235,K-12 School,67235.0,85.0,91.8,0.0,0.54,47.68367156,-122.3729249,16,67235.0,67235.0,1,14.676014123643844,3.785552341374197
238,NonResidential,Small- and Mid-Sized Office,NORTHWEST,0,85017,Office,57968.0,40.0,255.1,0.0,1.61,47.69975953,-122.340249,58,85017.0,85017.0,5,16.028906668342007,5.116375737572367
239,Education,K-12 School,SOUTHWEST,0,58118,K-12 School,59014.0,97.0,66.1,0.0,0.22,47.54026729,-122.3884963,24,58118.0,58118.0,1,14.125193574935475,2.882563575448353
241,NonResidential,Hotel,NORTHWEST,0,64893,Hotel,64893.0,73.0,178.5,0.0,3.01,47.70923419,-122.3323693,47,64893.0,64893.0,1,15.61663949630867,5.329331420077207
243,Education,K-12 School,GREATER DUWAMISH,0,70762,K-12 School,70762.0,95.0,54.3,0.0,1.94,47.53836703,-122.2964274,90,70762.0,70762.0,1,14.89153737080257,4.934186121932849
244,NonResidential,Small- and Mid-Sized Office,DOWNTOWN,0,56456,Office,34416.0,83.0,91.5,0.0,0.38,47.601058,-122.335182,115,56456.0,56456.0,3,14.239415927861524,3.279029747687948
250,NonResidential,Hotel,GREATER DUWAMISH,14567,153882,Hotel,135006.0,61.0,188.0,0.0,2.22,47.59271999,-122.3336896,10,168449.0,168449.0,3,16.389362934901975,5.996526712700247
257,NonResidential,Non-Refrigerated Warehouse,GREATER DUWAMISH,0,79600,Non-Refrigerated Warehouse,79600.0,55.0,70.5,0.0,0.06,47.57463912,-122.3560342,99,79600.0,79600.0,1,14.396040959751614,2.522523513359307
260,Education,SPS-District K-12,LAKE UNION,0,241066,Not available,0.0,74.0,63.3,0.0,1.03,47.66006599,-122.3393444,18,241066.0,241066.0,1,15.878613219144917,5.574167213493181
266,Residential,Low-Rise Multifamily,DELRIDGE,0,52134,Multifamily Housing,52134.0,85.0,73.0,0.0,0.06,47.54423839,-122.376171,8,52134.0,52134.0,1,14.00823696276487,2.134166441369082
268,NonResidential,Hospital,CENTRAL,0,597519,Hospital (General Medical & Surgical),601615.0,45.0,434.8,0.0,7.51,47.60710663,-122.3107827,25,597519.0,597519.0,2,18.74012086842498,8.460713841078118
273,Education,K-12 School,DELRIDGE,0,71714,K-12 School,71714.0,89.0,88.0,0.0,0.31,47.52560204,-122.3487068,16,71714.0,71714.0,1,14.614512581981923,3.410157123033627
274,NonResidential,Non-Refrigerated Warehouse,LAKE UNION,8161,67236,Non-Refrigerated Warehouse,67236.0,91.0,20.7,0.0,0.09,47.65094364,-122.3422377,24,75397.0,75397.0,2,13.154280561524379,2.1587147225743437
276,NonResidential,Hospital,EAST,0,1158691,Hospital (General Medical & Surgical),1350182.0,30.0,508.5,122701720.0,8.67,47.60387131,-122.3226998,15,1158691.0,1158691.0,2,19.505236838903393,9.285507211902933
279,Education,K-12 School,SOUTHWEST,0,208981,K-12 School,208981.0,84.0,87.0,0.0,0.74,47.57662845,-122.3846578,13,208981.0,208981.0,1,15.838990557502685,5.169915651743512
280,Residential,Mid-Rise Multifamily,EAST,0,51976,Multifamily Housing,50350.0,37.0,154.0,0.0,2.31,47.61358781,-122.3279319,106,51976.0,51976.0,1,15.18110157626552,4.849918661054685
281,NonResidential,K-12 School,NORTHEAST,0,55653,K-12 School,55500.0,84.0,38.3,0.0,1.9,47.66549171,-122.3140067,87,55653.0,55653.0,1,14.510393231684388,4.662684092188698
282,NonResidential,Hotel,NORTHEAST,0,106860,Hotel,106860.0,46.0,192.9,0.0,4.22,47.66156526,-122.3146098,84,106860.0,106860.0,1,16.307682253283488,6.146714622378541
283,NonResidential,Small- and Mid-Sized Office,NORTH,0,50759,Office,47079.0,63.0,168.2,0.0,0.65,47.71892746,-122.2947589,43,50759.0,50759.0,2,14.929057106688537,3.779177092094717
284,NonResidential,Worship Facility,NORTHEAST,0,56772,Worship Facility,56772.0,49.0,78.6,0.0,1.35,47.66176886,-122.3112037,63,56772.0,56772.0,1,14.669904609298246,4.391853195491617
285,NonResidential,Worship Facility,NORTHEAST,0,103000,Worship Facility,103000.0,40.0,99.6,0.0,1.3,47.66262897,-122.3114754,63,103000.0,103000.0,1,15.397455580689224,4.97348709846075
286,Education,K-12 School,NORTHEAST,0,269297,K-12 School,269297.0,79.0,99.6,0.0,0.59,47.67746117,-122.3130281,9,269297.0,269297.0,1,16.145865086246975,5.257964012198821
287,Education,K-12 School,NORTHEAST,0,75174,K-12 School,75174.0,80.0,80.9,0.0,0.82,47.67115081,-122.2918182,14,75174.0,75174.0,1,14.791862929680835,4.223909766576744
289,Education,K-12 School,MAGNOLIA / QUEEN ANNE,0,75214,K-12 School,75214.0,87.0,82.3,0.0,0.41,47.64090041,-122.3656176,12,75214.0,75214.0,1,14.646611525431977,3.6519561000093383
290,Education,K-12 School,SOUTHWEST,0,134918,K-12 School,134918.0,92.0,74.7,0.0,0.39,47.5724098,-122.3916721,10,134918.0,134918.0,1,15.143391600533505,4.179451348852659
291,Education,K-12 School,CENTRAL,0,64414,K-12 School,64714.0,63.0,117.7,0.0,0.1,47.59101433,-122.2981281,24,64414.0,64414.0,1,14.697076916979604,2.8231630082027146
292,Education,K-12 School,NORTHWEST,0,92437,K-12 School,92437.0,71.0,79.5,0.0,2.31,47.67726399,-122.3223367,88,92437.0,92437.0,1,15.422273495841928,5.385045370057861
294,NonResidential,Residence Hall/Dormitory,DOWNTOWN,0,107572,Residence Hall/Dormitory,63934.0,71.0,117.8,2647510.0,1.97,47.60775556,-122.3324724,102,107572.0,107572.0,3,15.510212905706885,5.411020856461121
296,Residential,Low-Rise Multifamily,DELRIDGE,0,56617,Multifamily Housing,56617.0,18.0,78.4,0.0,0.76,47.56364367,-122.3629825,98,56617.0,56617.0,1,14.46413306420448,3.8703673301593136
297,Residential,Mid-Rise Multifamily,NORTH,0,56745,Multifamily Housing,43673.0,57.0,131.7,0.0,0.88,47.72231008,-122.2918283,6,56745.0,56745.0,1,14.6929124256172,4.034417613641752
300,Education,K-12 School,GREATER DUWAMISH,0,204961,K-12 School,204961.0,94.0,89.8,0.0,0.89,47.55156934,-122.3138036,8,204961.0,204961.0,1,15.8914316601624,5.308614172025405
313,NonResidential,Medical Office,MAGNOLIA / QUEEN ANNE,39000,151000,Medical Office,146741.0,7.0,330.0,0.0,1.62,47.61994816,-122.3606641,88,190000.0,190000.0,2,16.802034868042234,5.917495026907807
314,NonResidential,Hotel,DOWNTOWN,0,122309,Not available,0.0,13.0,317.7,0.0,7.77,47.61245737,-122.3521832,54,122309.0,122309.0,1,16.996075067251848,6.8852335582998485
316,NonResidential,Hotel,DOWNTOWN,38800,215473,Hotel,277000.0,23.0,216.1,0.0,2.89,47.61067514,-122.3465482,12,254273.0,254273.0,1,17.14008913592039,6.682897759663591
319,NonResidential,Small- and Mid-Sized Office,DOWNTOWN,0,40000,Office,33000.0,98.0,83.1,509178.0,1.04,47.60272217,-122.33557892,101,40000.0,40000.0,2,14.132294532177966,3.8137484361598055
320,NonResidential,Non-Refrigerated Warehouse,GREATER DUWAMISH,0,203504,Non-Refrigerated Warehouse,159372.0,72.0,58.3,0.0,0.05,47.59457628,-122.3244189,7,203504.0,203504.0,2,15.145255202303508,3.2714682749873716
322,NonResidential,Large Office,DOWNTOWN,26731,74003,Not available,0.0,34.0,320.2,0.0,0.27,47.61744918,-122.35032532,47,100734.0,100734.0,1,16.14504328006232,4.271374364570287
323,NonResidential,Small- and Mid-Sized Office,DOWNTOWN,17570,62108,Office,62108.0,59.0,223.8,0.0,0.55,47.61698381,-122.34958888,34,79678.0,79678.0,2,15.390346880649759,4.120986493168521
324,NonResidential,Large Office,DOWNTOWN,21790,212210,Office,175915.0,36.0,283.1,0.0,0.27,47.61591919,-122.34571548,37,234000.0,234000.0,4,16.769170576581413,4.9813437894608565
325,NonResidential,Retail Store,DOWNTOWN,0,111077,Not available,0.0,91.0,190.2,0.0,0.24,47.61171108,-122.33681575,26,111077.0,111077.0,1,16.107916417909042,4.234251421632511
326,NonResidential,Large Office,DOWNTOWN,0,369996,Office,380397.0,71.0,205.4,0.0,0.18,47.61175275,-122.33667433,26,369996.0,369996.0,2,17.02969234304559,5.156004673773317
327,NonResidential,Retail Store,DOWNTOWN,0,693450,Retail Store,361107.0,92.0,175.9,14089.0,0.33,47.6124792,-122.33586069,90,693450.0,693450.0,2,17.515164062986784,5.972918629820883
328,NonResidential,Large Office,DOWNTOWN,0,791396,Office,637099.0,89.0,187.7,0.0,0.14,47.61323929,-122.33440399,39,791396.0,791396.0,4,17.515620414379335,5.641942531302295
329,NonResidential,Large Office,DOWNTOWN,205076,542671,Office,542461.0,88.0,170.5,0.0,0.34,47.61374903,-122.33507976,15,747747.0,747747.0,3,17.285645209567644,5.926445910733533
330,NonResidential,Small- and Mid-Sized Office,DOWNTOWN,7757,55652,Office,45260.0,92.0,121.7,1853890.0,2.31,47.61378582,-122.33638554,89,63409.0,63409.0,2,14.958843152852289,5.024143644121048
331,NonResidential,Large Office,DOWNTOWN,30000,174790,Office,142034.0,92.0,125.3,0.0,0.32,47.61391297,-122.33581187,85,204790.0,204790.0,4,15.836559321348542,4.552718325985667
332,NonResidential,Small- and Mid-Sized Office,DOWNTOWN,0,73399,Office,51557.0,63.0,186.5,0.0,0.13,47.61232632,-122.33842968,99,73399.0,73399.0,2,15.111730583294595,3.2378938307039626
333,NonResidential,Large Office,DOWNTOWN,32334,233517,Office,226454.0,95.0,128.4,5973700.0,1.8,47.61419225,-122.33715661,46,265851.0,265851.0,2,16.376124067670105,6.233802697769582
334,NonResidential,Large Office,DOWNTOWN,228668,529375,Office,582725.0,96.0,130.7,0.0,0.13,47.61586761,-122.33737946,6,758043.0,758043.0,2,17.019953609628207,5.292953004048886
335,NonResidential,Large Office,DOWNTOWN,0,206000,Office,161000.0,88.0,152.9,2327413.0,0.96,47.61673455,-122.34198091,47,206000.0,206000.0,2,16.042647488843393,5.429652599378058
336,NonResidential,Large Office,DOWNTOWN,154972,669915,Office,743562.0,97.0,162.2,0.0,0.12,47.61596574,-122.33609553,6,824887.0,824887.0,2,17.46359218393261,5.589904305077029
337,NonResidential,Large Office,DOWNTOWN,141600,339240,Office,311736.0,94.0,162.6,0.0,0.11,47.61577337,-122.33379691,25,480840.0,480840.0,5,16.686468979447397,4.8588041443003
339,NonResidential,Small- and Mid-Sized Office,DOWNTOWN,0,89550,Office,64712.0,81.0,150.4,312366.0,0.38,47.60260831,-122.33300887,115,89550.0,89550.0,3,15.229421545260042,3.92395157629342
340,NonResidential,Small- and Mid-Sized Office,DOWNTOWN,0,89355,Office,82355.0,55.0,164.6,0.0,0.19,47.60188691,-122.33410075,115,89355.0,89355.0,2,15.37210365723833,3.61469455592456
341,NonResidential,Large Office,DOWNTOWN,0,388934,Office,388934.0,84.0,159.2,957322.0,0.32,47.60349737,-122.33226722,93,388934.0,388934.0,1,16.82660492795991,5.3414247475819705
342,NonResidential,Large Office,DOWNTOWN,0,384302,Office,348969.0,98.0,87.3,0.0,0.07,47.60402644,-122.33430506,86,384302.0,384302.0,3,16.10419934296757,4.230476736546681
343,NonResidential,Large Office,DOWNTOWN,84600,293925,Office,236827.0,68.0,242.9,9756039.0,2.1,47.60390362,-122.33424932,57,378525.0,378525.0,3,17.053260422261616,6.759997454573817
345,NonResidential,Large Office,DOWNTOWN,0,1323055,Office,1011135.0,93.0,134.6,0.0,0.1,47.60523404,-122.33465706,32,1323055.0,1323055.0,3,17.623835576079266,5.773681602035868
346,NonResidential,Large Office,DOWNTOWN,129432,460489,Office,485296.0,82.0,166.1,0.0,0.12,47.60533104,-122.33503955,29,589921.0,589921.0,3,17.081580531188834,5.207900196423574
348,NonResidential,Large Office,DOWNTOWN,62993,94948,Office,84838.0,89.0,116.9,0.0,0.05,47.60571018,-122.33639455,47,157941.0,157941.0,2,14.965316152687935,3.0914968955383704
349,NonResidential,Large Office,DOWNTOWN,197231,438072,Office,522667.0,97.0,107.8,162514.0,0.1,47.60611343,-122.33672333,24,635303.0,635303.0,3,16.725181875462813,4.936916989601973
351,NonResidential,Large Office,DOWNTOWN,162604,614158,Office,606050.0,77.0,155.6,0.0,0.11,47.60619421,-122.33526667,35,776762.0,776762.0,2,17.221207136377604,5.378329304517421
352,NonResidential,Large Office,DOWNTOWN,23775,162993,Office,182540.0,95.0,143.9,2148584.0,1.0,47.60668182,-122.33452606,43,186768.0,186768.0,3,16.08767479325371,5.386740246897934
353,NonResidential,Large Office,DOWNTOWN,368980,754455,Office,808980.0,88.0,152.9,0.0,0.48,47.60633748,-122.33369209,46,1123435.0,1123435.0,5,17.66881181995401,6.557857319322428
354,NonResidential,Large Office,DOWNTOWN,164420,888049,Office,763260.0,93.0,146.9,0.0,0.11,47.60566548,-122.33261347,13,1052469.0,1052469.0,11,17.544952420909016,5.671259282950641
355,NonResidential,Large Office,DOWNTOWN,171500,446184,Not available,0.0,79.0,187.6,2668771.0,0.48,47.60605613,-122.33178821,42,617684.0,617684.0,1,17.440575921810556,6.107045159209165
356,NonResidential,Large Office,DOWNTOWN,0,201480,Office,161762.0,88.0,136.2,1609624.0,0.72,47.60504384,-122.33274356,108,201480.0,201480.0,3,16.091195258013475,5.197889111713543
357,NonResidential,Large Office,DOWNTOWN,159600,1035787,Office,1187924.0,82.0,168.4,0.0,0.15,47.60491077,-122.32891587,25,1195387.0,1195387.0,3,17.985513646751908,6.114036099496163
359,NonResidential,Large Office,DOWNTOWN,30660,168870,Office,160418.0,70.0,176.8,0.0,1.32,47.60363382,-122.32999251,12,199530.0,199530.0,4,16.39366564240787,5.7047819749892845
360,NonResidential,Large Office,DOWNTOWN,52703,319539,Office,372242.0,98.0,111.5,0.0,0.49,47.60213517,-122.32847035,9,372242.0,372242.0,1,16.529100851044305,5.455961935629551
361,NonResidential,Large Office,DOWNTOWN,8296,106099,Office,96582.0,98.0,78.4,0.0,0.53,47.60185187,-122.32859693,106,114395.0,114395.0,1,14.946473218072049,4.2367118035090225
363,NonResidential,Retail Store,NORTHEAST,0,89200,Retail Store,89200.0,83.0,206.4,0.0,0.55,47.6605111,-122.3128304,37,89200.0,89200.0,1,15.654402786879418,4.295787686556971
366,NonResidential,Small- and Mid-Sized Office,NORTHEAST,0,99005,Not available,0.0,63.0,151.3,0.0,1.67,47.66095645,-122.3162654,54,99005.0,99005.0,1,15.575807739471221,5.1813340110622175
367,NonResidential,Large Office,NORTHEAST,44248,90803,Office,95943.0,92.0,131.8,0.0,0.08,47.66044059,-122.3169435,13,135051.0,135051.0,2,15.208230977672013,3.334701390373791
368,NonResidential,Large Office,NORTHEAST,82720,137929,Office,145754.0,93.0,135.7,0.0,0.08,47.66053047,-122.3174071,13,220649.0,220649.0,2,15.655958122660865,3.7823697972012753
370,NonResidential,Large Office,DOWNTOWN,64660,349055,Office,348270.0,82.0,208.3,0.0,0.16,47.61647081,-122.330698,35,413715.0,413715.0,2,16.958762776531525,5.116075806554253
371,NonResidential,Large Office,DOWNTOWN,195621,185760,Office,164192.0,85.0,151.1,0.0,0.08,47.61788951,-122.33127667,15,381381.0,381381.0,2,16.097550946390896,4.299595660694722
372,NonResidential,Large Office,DOWNTOWN,118744,378769,Office,367623.0,73.0,220.2,0.0,0.16,47.6166018,-122.32990312,27,497513.0,497513.0,2,17.0701204091671,5.244705597099387
373,NonResidential,Large Office,DOWNTOWN,116721,427155,Office,432841.0,76.0,187.5,0.0,0.13,47.61420011,-122.34223589,36,543876.0,543876.0,2,17.067448246068473,5.193734326355597
375,NonResidential,Large Office,DOWNTOWN,124216,272410,Office,283267.0,66.0,228.7,0.0,0.14,47.61836011,-122.35263651,33,396626.0,396626.0,2,16.842265028494644,4.968562517674348
376,NonResidential,Large Office,DOWNTOWN,83591,203880,Not available,0.0,80.0,196.3,0.0,0.27,47.61605453,-122.34371185,13,287471.0,287471.0,1,16.3812758901202,4.861438987734129
379,NonResidential,Large Office,DOWNTOWN,61986,191117,Office,163754.0,17.0,368.3,0.0,0.24,47.61797602,-122.35649532,31,253103.0,253103.0,4,16.924041108326403,5.050368696314856
381,NonResidential,Supermarket/Grocery Store,NORTHWEST,0,60880,Supermarket/Grocery Store,61666.0,60.0,505.3,0.0,4.81,47.70184827,-122.36437781,59,60880.0,60880.0,1,16.404824068826084,5.794171474383882
383,NonResidential,Large Office,DOWNTOWN,0,304346,Office,277397.0,82.0,141.9,1002406.0,1.82,47.60188155,-122.33206429,103,304346.0,304346.0,4,16.791523272771798,6.3931893356004235
384,NonResidential,Non-Refrigerated Warehouse,GREATER DUWAMISH,0,128800,Non-Refrigerated Warehouse,119200.0,97.0,21.2,0.0,0.63,47.54032619,-122.33015747,38,128800.0,128800.0,2,14.441221690273137,4.411949448325136
385,NonResidential,Large Office,DOWNTOWN,0,321945,Office,166919.0,79.0,155.4,2525387.0,0.69,47.60831575,-122.33544853,88,321945.0,321945.0,3,16.360715423362823,5.58417277165841
386,NonResidential,Large Office,DOWNTOWN,0,336330,Office,256299.0,75.0,190.2,6288798.0,1.55,47.60831575,-122.33544853,51,336330.0,336330.0,3,16.80391666054383,6.36301086201252
387,NonResidential,Large Office,DOWNTOWN,0,298426,Office,286538.0,68.0,241.6,12454960.0,3.38,47.60831575,-122.33544853,55,298426.0,298426.0,3,17.2380829901477,6.992280234051825
388,NonResidential,Large Office,DOWNTOWN,0,635824,Office,718473.0,56.0,231.3,0.0,0.24,47.60816177,-122.33434527,39,635824.0,635824.0,5,17.854384833598658,5.980681619742513
389,NonResidential,Hotel,DOWNTOWN,0,542305,Hotel,497900.0,22.0,240.8,32659986.0,5.2,47.60816177,-122.33434527,92,542305.0,542305.0,3,17.982905995715043,7.985426492568234
390,NonResidential,Retail Store,SOUTHEAST,0,291940,Not available,0.0,84.0,113.7,0.0,0.36,47.57965631,-122.29880174,35,291940.0,291940.0,1,16.261447229828956,4.995657010915543
391,NonResidential,Mixed Use Property,GREATER DUWAMISH,0,88400,Non-Refrigerated Warehouse,33450.0,11.0,174.4,0.0,1.42,47.52726155,-122.29392927,45,88400.0,88400.0,3,15.682907198572313,4.970993158823812
392,NonResidential,Non-Refrigerated Warehouse,NORTHWEST,0,52311,Non-Refrigerated Warehouse,51116.0,93.0,25.9,0.0,1.06,47.72957286,-122.34642876,55,52311.0,52311.0,1,13.923007988791673,4.019800597601577
394,NonResidential,Large Office,LAKE UNION,70067,106465,Office,103494.0,44.0,204.6,0.0,0.1,47.62347121,-122.32929694,14,176532.0,176532.0,2,15.724032690594107,3.850360345036039
395,NonResidential,Non-Refrigerated Warehouse,BALLARD,0,52500,Non-Refrigerated Warehouse,49395.0,4.0,161.7,0.0,1.0,47.65748867,-122.36767478,42,52500.0,52500.0,2,15.043777358858405,4.148201235012811
396,NonResidential,Non-Refrigerated Warehouse,BALLARD,0,57300,Non-Refrigerated Warehouse,29001.0,54.0,152.7,0.0,2.54,47.66611816,-122.38549485,56,57300.0,57300.0,2,15.330061580994027,5.035197816924508
398,NonResidential,Large Office,DOWNTOWN,0,350310,Office,305233.0,89.0,157.6,0.0,0.12,47.61464888,-122.3535755,99,350310.0,350310.0,3,16.73794413181524,4.7318028369214575
399,NonResidential,Large Office,DOWNTOWN,285000,1115000,Office,1021940.0,94.0,134.2,1923581.0,0.26,47.60722258,-122.3361529,27,1400000.0,1400000.0,4,17.75952722420124,6.344951916123433
400,NonResidential,Small- and Mid-Sized Office,DOWNTOWN,25920,72450,Office,98370.0,45.0,207.5,0.0,0.2,47.60679898,-122.3371001,109,98370.0,98370.0,1,15.691287440631521,3.8552409913291616
401,NonResidential,Hotel,DOWNTOWN,0,305548,Hotel,310000.0,61.0,214.1,14770295.0,4.35,47.60972214,-122.33361053,85,305548.0,305548.0,1,17.28546399196283,7.2382813004258075
402,NonResidential,Large Office,DOWNTOWN,512608,1023998,Office,1002403.0,90.0,154.7,0.0,0.2,47.61047982,-122.3345417,26,1536606.0,1536606.0,6,17.837535220273125,6.274196889833849
